,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
1635,1683,11,stress,stress,unstress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,"['Save', 'when', 'the', 'nightingale', 'such', 'woes', 'as', 'mine']",121, Mary Darby Robinson   ,0.0,0.5
1636,1684,10,stress,stress,unstress,missing,stress,stress,stress,unstress,stress,missing,missing,missing,"['Shall', 'sadly', 'sing;', 'as', 'twilight', 'curtains', 'spread']",121, Mary Darby Robinson   ,-0.5,1.0
1637,1685,11,stress,stress,unstress,stress,unstress,missing,missing,stress,unstress,stress,missing,missing,"['There', 'shall', 'the', 'branching', 'lotos', 'widely', 'wave']",121, Mary Darby Robinson   ,-0.1,0.4
1638,1686,10,stress,unstress,stress,missing,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Sprinkling', 'soft', 'showrs', 'upon', 'the', 'lily', 'head']",121, Mary Darby Robinson   ,0.1,0.35
1639,1687,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Sweet', 'drooping', 'emblem', 'for', 'a', 'lover', 'grave']",121, Mary Darby Robinson   ,0.35,0.65
1640,1688,9,unstress,stress,stress,missing,stress,stress,stress,unstress,stress,missing,missing,missing,"['And', 'there', 'shall', 'Phaon', 'pearls', 'of', 'pity', 'shed']",121, Mary Darby Robinson   ,-0.1,0.2
1641,1689,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'gem', 'the', 'vanquish', 'heart', 'he', 'scorn', 'to', 'save']",121, Mary Darby Robinson   ,0.0,0.0
1642,1690,11,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['What', 'means', 'the', 'mist', 'opaque', 'that', 'veils', 'these', 'eyes;']",121, Mary Darby Robinson   ,0.0,0.0
1643,1691,10,stress,stress,stress,missing,missing,stress,unstress,stress,unstress,stress,missing,missing,"['Why', 'does', 'yon', 'threatning', 'tempest', 'shroud', 'the', 'day']",121, Mary Darby Robinson   ,0.0,0.0
1644,1692,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Why', 'does', 'thy', 'altar', 'Venus', 'fade', 'away']",121, Mary Darby Robinson   ,0.0,0.0
1645,1693,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'on', 'my', 'breast', 'the', 'dews', 'of', 'horror', 'rise']",121, Mary Darby Robinson   ,0.0,0.0
1646,1694,9,missing,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,missing,"['Phaon', 'is', 'false', 'be', 'dim', 'ye', 'orient', 'Skies;']",122, Mary Darby Robinson   ,-0.15,0.55
1647,1695,9,unstress,stress,stress,missing,missing,missing,unstress,stress,missing,missing,missing,missing,"['And', 'let', 'black', 'Erebus', 'succeed', 'your', 'ray;']",122, Mary Darby Robinson   ,-0.166666666667,0.433333333333
1648,1696,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Let', 'clashing', 'thunders', 'roll', 'and', 'lightning', 'play;']",122, Mary Darby Robinson   ,0.0,0.0
1649,1697,10,missing,stress,stress,stress,stress,unstress,missing,missing,stress,missing,missing,missing,"['Phaon', 'is', 'false', 'and', 'hopeless', 'Sappho', 'dies']",122, Mary Darby Robinson   ,-0.4,0.6
1650,1698,12,missing,missing,missing,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['""Farewell', 'my', 'Lesbian', 'love', 'you', 'might', 'have', 'said""']",122, Mary Darby Robinson   ,0.5,0.6
1651,1699,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Such', 'sweet', 'remembrance', 'had', 'some', 'pity', 'provd']",122, Mary Darby Robinson   ,0.0833333333333,0.45
1652,1700,12,missing,stress,unstress,stress,stress,stress,stress,unstress,unstress,missing,missing,missing,"['""Or', 'coldly', 'this', 'farewell', 'Oh', 'Lesbian', 'maid""']",122, Mary Darby Robinson   ,-0.6,1.0
1653,1701,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['No', 'task', 'severe', 'for', 'one', 'so', 'fondly', 'lovd']",122, Mary Darby Robinson   ,0.0,0.0
1654,1702,10,unstress,stress,unstress,stress,stress,missing,stress,missing,missing,stress,missing,missing,"['The', 'gentle', 'thought', 'had', 'sooth', 'my', 'wandring', 'shade']",122, Mary Darby Robinson   ,0.2,0.8
1655,1703,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['From', 'life', 'dark', 'valley', 'and', 'its', 'thorns', 'removd']",122, Mary Darby Robinson   ,-0.15,0.4
1656,1704,10,stress,stress,stress,missing,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Oh', 'Sigh', 'thou', 'stealst', 'the', 'herald', 'of', 'the', 'breast']",122, Mary Darby Robinson   ,0.0,0.0
1657,1705,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['The', 'lover', 'fears', 'the', 'lover', 'pangs', 'to', 'tell;']",122, Mary Darby Robinson   ,0.0,0.0
1658,1706,10,stress,missing,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Thou', 'bidst', 'with', 'timid', 'grace', 'the', 'bosom', 'swell']",122, Mary Darby Robinson   ,0.0,0.0
1659,1707,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Cheating', 'the', 'day', 'of', 'joy', 'the', 'night', 'of', 'rest']",122, Mary Darby Robinson   ,0.8,0.2
1660,1708,10,stress,stress,unstress,stress,unstress,stress,unstress,unstress,missing,missing,missing,missing,"['Oh', 'lucid', 'Tears', 'with', 'eloquence', 'confest']",123, Mary Darby Robinson   ,0.0,0.0
1661,1709,9,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['Why', 'on', 'my', 'fading', 'cheek', 'unheeded', 'dwell']",123, Mary Darby Robinson   ,0.0,0.0
1662,1710,10,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,stress,missing,missing,"['Meek', 'as', 'the', 'dew', 'drops', 'on', 'the', 'flowret', 'bell']",123, Mary Darby Robinson   ,0.0,0.0
1663,1711,10,stress,stress,unstress,missing,missing,stress,unstress,stress,stress,stress,missing,missing,"['By', 'ruthless', 'tempests', 'to', 'the', 'green', 'sod', 'prest']",123, Mary Darby Robinson   ,-0.6,0.65
1664,1712,10,stress,stress,unstress,missing,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Fond', 'sigh', 'be', 'hushd', 'congeal', 'O', 'slighted', 'tear']",123, Mary Darby Robinson   ,0.0,0.0
1665,1713,11,stress,stress,unstress,missing,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Thy', 'feeble', 'powrs', 'the', 'busy', 'Fates', 'control']",123, Mary Darby Robinson   ,-0.2,0.65
1666,1714,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Or', 'if', 'thy', 'crystal', 'streams', 'again', 'appear']",123, Mary Darby Robinson   ,0.0,0.0
1667,1715,8,stress,stress,stress,missing,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Let', 'them', 'like', 'Lethes', 'oblivion', 'roll']",123, Mary Darby Robinson   ,0.0,0.0
1668,1716,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['For', 'Love', 'the', 'tyrant', 'plays', 'when', 'hope', 'is', 'near']",123, Mary Darby Robinson   ,0.3,0.5
1669,1717,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'she', 'who', 'flies', 'the', 'lover', 'chains', 'the', 'soul']",123, Mary Darby Robinson   ,0.0,0.0
1670,1718,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['When', 'in', 'the', 'gloomy', 'mansion', 'of', 'the', 'dead']",123, Mary Darby Robinson   ,-0.2,0.4
1671,1719,9,unstress,missing,missing,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['This', 'withring', 'heart', 'this', 'faded', 'form', 'shall', 'sleep;']",123, Mary Darby Robinson   ,0.0,0.0
1672,1720,10,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['When', 'these', 'fond', 'eyes', 'at', 'length', 'shall', 'cease', 'to', 'weep']",123, Mary Darby Robinson   ,0.0,0.0
1673,1721,10,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,"['And', 'earth', 'cold', 'lap', 'receive', 'this', 'fevrish', 'head;']",123, Mary Darby Robinson   ,-0.6,1.0
1674,1722,10,stress,unstress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Envy', 'shall', 'turn', 'away', 'a', 'tear', 'to', 'shed']",124, Mary Darby Robinson   ,0.0,0.0
1675,1723,10,unstress,stress,unstress,stress,unstress,unstress,missing,missing,stress,missing,missing,missing,"['And', 'Time', 'obliterating', 'pinions', 'sweep']",124, Mary Darby Robinson   ,0.0,0.0
1676,1724,9,unstress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,missing,"['The', 'spot', 'where', 'poets', 'shall', 'their', 'vigils', 'keep']",124, Mary Darby Robinson   ,0.0,0.0
1677,1725,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'mourn', 'and', 'wander', 'near', 'my', 'freezing', 'bed']",124, Mary Darby Robinson   ,0.1,0.4
1678,1726,12,stress,stress,stress,stress,unstress,stress,stress,missing,missing,missing,missing,stress,"['Then', 'my', 'pale', 'ghost', 'upon', 'th', 'Elysian', 'shore']",124, Mary Darby Robinson   ,-0.21,0.18
1679,1727,12,stress,stress,missing,missing,stress,missing,missing,stress,unstress,missing,missing,missing,"['Shall', 'smile', 'releas', 'from', 'evry', 'mortal', 'care;']",124, Mary Darby Robinson   ,0.3,0.1
1680,1728,10,missing,stress,stress,stress,unstress,stress,missing,missing,stress,stress,missing,missing,"['Whil', 'doom', 'love', 'victim', 'to', 'repine', 'no', 'more']",124, Mary Darby Robinson   ,0.0583333333333,0.383333333333
1681,1729,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['My', 'breast', 'shall', 'bathe', 'in', 'endless', 'rapture', 'there']",124, Mary Darby Robinson   ,-0.125,0.75
1682,1730,10,stress,missing,missing,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Ah', 'nomy', 'restless', 'shade', 'would', 'still', 'deplore']",124, Mary Darby Robinson   ,0.0,0.0
1683,1731,9,stress,stress,unstress,stress,stress,missing,unstress,stress,stress,missing,missing,missing,"['Nor', 'taste', 'that', 'bliss', 'which', 'Phaon', 'did', 'not', 'share']",124, Mary Darby Robinson   ,0.0,0.0
1684,1732,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['TIS', 'NOT', 'thy', 'flowing', 'hair', 'of', 'orient', 'gold']",124, Mary Darby Robinson   ,0.0,0.0
1685,1733,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['Nor', 'those', 'bright', 'eyes', 'like', 'sapphire', 'gems', 'that', 'glow;']",124, Mary Darby Robinson   ,0.7,0.8
1686,1734,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Nor', 'cheek', 'of', 'blushing', 'rose', 'nor', 'breast', 'of', 'snow']",124, Mary Darby Robinson   ,0.6,0.95
1687,1735,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['The', 'varying', 'passions', 'of', 'the', 'heart', 'could', 'hold']",124, Mary Darby Robinson   ,0.0,0.0
1688,1736,10,stress,stress,stress,stress,stress,stress,unstress,missing,missing,stress,missing,missing,"['Those', 'locks', 'too', 'soon', 'shall', 'own', 'a', 'silvry', 'ray']",125, Mary Darby Robinson   ,0.6,1.0
1689,1737,11,stress,stress,unstress,missing,stress,stress,unstress,stress,missing,missing,missing,missing,"['Those', 'radiant', 'orbs', 'their', 'magic', 'fires', 'forego;']",125, Mary Darby Robinson   ,0.5,1.0
1690,1738,10,missing,missing,missing,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['Insatiate', 'TIME', 'shall', 'steal', 'those', 'tints', 'away']",125, Mary Darby Robinson   ,0.0,0.0
1691,1739,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Warp', 'thy', 'fine', 'form', 'and', 'bend', 'thy', 'beauties', 'low']",125, Mary Darby Robinson   ,0.208333333333,0.4
1692,1740,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['But', 'the', 'rare', 'wonders', 'of', 'thy', 'polish', 'MIND']",125, Mary Darby Robinson   ,0.3,0.9
1693,1741,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Shall', 'mock', 'the', 'empty', 'menace', 'of', 'decay;']",125, Mary Darby Robinson   ,-0.1,0.5
1694,1742,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,missing,missing,"['The', 'GEM', 'that', 'in', 'thy', 'SPOTLESS', 'BREAST', 'enshrind']",125, Mary Darby Robinson   ,0.0,0.0
1695,1743,10,stress,stress,unstress,stress,unstress,unstress,stress,unstress,missing,missing,missing,missing,"['Glows', 'with', 'the', 'light', 'of', 'intellectual', 'ray;']",125, Mary Darby Robinson   ,0.35,0.55
1696,1744,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Shall', 'like', 'the', 'Brilliant', 'scorn', 'each', 'borrow', 'aid']",125, Mary Darby Robinson   ,0.9,1.0
1697,1745,9,unstress,stress,unstress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['And', 'deck', 'with', 'native', 'lustre', 'NEVER', 'FADE']",125, Mary Darby Robinson   ,0.0,0.0
1698,1746,10,stress,stress,unstress,unstress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Most', 'wonderful', 'and', 'strange', 'it', 'seems', 'that', 'I']",125, Mary Darby Robinson   ,0.483333333333,0.55
1699,1747,9,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Who', 'but', 'a', 'little', 'time', 'ago', 'was', 'tost']",125, Mary Darby Robinson   ,-0.1875,0.5
1700,1748,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['High', 'on', 'the', 'waves', 'of', 'passion', 'and', 'of', 'pain']",125, Mary Darby Robinson   ,0.16,0.54
1701,1749,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['With', 'aching', 'heat', 'and', 'wildly', 'throbbing', 'brain']",125, Mary Darby Robinson   ,0.1,0.4
1702,1750,10,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,stress,missing,missing,"['Who', 'peered', 'into', 'the', 'darkness', 'deeming', 'vain']",126, Mary Darby Robinson   ,0.0,0.0
1703,1751,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['All', 'things', 'there', 'found', 'if', 'but', 'One', 'thing', 'were', 'lost']",126, Mary Darby Robinson   ,0.0,0.0
1704,1752,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Thus', 'calm', 'and', 'still', 'and', 'silent', 'here', 'should', 'lie']",126, Mary Darby Robinson   ,0.15,0.425
1705,1753,9,stress,unstress,unstress,stress,unstress,stress,unstress,unstress,missing,missing,missing,missing,"['Watching', 'and', 'waiting', 'passively']",126, Mary Darby Robinson   ,0.0,0.0
1706,1754,9,unstress,stress,unstress,stress,unstress,unstress,stress,stress,stress,missing,missing,missing,"['The', 'dark', 'has', 'faded', 'and', 'before', 'mine', 'eyes']",126, Mary Darby Robinson   ,-0.15,0.4
1707,1755,10,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['Have', 'long', 'grey', 'flats', 'expanded', 'dim', 'and', 'bare;']",126, Mary Darby Robinson   ,0.0125,0.275
1708,1756,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['And', 'through', 'the', 'changing', 'guises', 'all', 'things', 'wear']",126, Mary Darby Robinson   ,0.0,0.0
1709,1757,10,unstress,stress,unstress,unstress,unstress,stress,stress,missing,missing,missing,missing,missing,"['Inevitable', 'Law', 'I', 'recognise']",126, Mary Darby Robinson   ,0.0,1.0
1710,1758,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Yet', 'in', 'my', 'heart', 'a', 'hint', 'of', 'feeling', 'lies']",126, Mary Darby Robinson   ,0.0,0.0
1711,1759,9,stress,stress,unstress,stress,unstress,stress,unstress,unstress,stress,missing,missing,missing,"['Which', 'half', 'a', 'hope', 'and', 'half', 'a', 'despair']",126, Mary Darby Robinson   ,-0.166666666667,0.166666666667
1712,1760,6,unstress,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,missing,"['To', 'the', 'River', 'Otter']",126, Mary Darby Robinson   ,0.0,0.0
1713,1761,10,stress,stress,unstress,stress,stress,missing,missing,stress,unstress,stress,missing,missing,"['Dear', 'native', 'Brook', 'wild', 'Streamlet', 'of', 'the', 'West']",126, Mary Darby Robinson   ,0.1,0.4
1714,1762,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['How', 'many', 'various', 'fated', 'years', 'have', 'past']",126, Mary Darby Robinson   ,0.0833333333333,0.416666666667
1715,1763,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['What', 'happy', 'and', 'what', 'mournful', 'hours', 'since', 'last']",126, Mary Darby Robinson   ,0.4,0.533333333333
1716,1764,10,stress,missing,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['I', 'skimm', 'the', 'smooth', 'thin', 'stone', 'along', 'thy', 'breast']",127, Mary Darby Robinson   ,0.0,0.675
1717,1765,11,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['Numbering', 'its', 'light', 'leaps', 'yet', 'so', 'deep', 'imprest']",127, Mary Darby Robinson   ,0.2,0.55
1718,1766,10,stress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Sink', 'the', 'sweet', 'scenes', 'of', 'childhood', 'that', 'mine', 'eyes']",127, Mary Darby Robinson   ,0.35,0.65
